# Global Carbon Budget 2024 — Fossil Emissions by Category
#
# Fossil fuel and cement production emissions by fuel type
# All values in million tonnes of carbon per year (MtC/yr), except the per capita emissions which are in tonnes of carbon per person per year (tC/person/yr). For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# Methods: Full details of the method are described in Friedlingstein et al (2024) and Andrew and Peters (2024). Full country and fuel data can be found at https://zenodo.org/records/13981696
# The uncertainty for the global estimates is about ±5 % for a ± 1 sigma confidence level.
# Cite as: Friedlingstein et al (2024; see summary tab)
#
# MtC/yr
#
#
# Generated with openclimatedata 0.34.1 from the GCB Excel file from https://doi.org/10.18160/gcp-2024
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil.emissions.excluding.carbonation,Coal,Oil,Gas,Cement.emission,Flaring,Other,Per.Capita
1902,566.266472176258,540.473592096961,22.054291102355,3.738,0.00058897694199724,0.0,0.0,0.337876466589411
1903,617.370678945692,590.051938334527,23.3530450742128,3.965,0.000695536951948713,0.0,0.0,0.365821013757032
1904,624.320231929747,593.457270877659,26.2227502643345,4.13898300166899,0.000750165997562162,0.0,0.500477620087336,0.367294784910551
1905,665.137031111855,633.430394534122,26.4791621765635,4.686,0.000958571475446999,0.0,0.540515829694323,0.388444993832991
1906,694.455714051607,661.964565945611,26.7163666385202,5.193,0.00122742817432909,0.0,0.58055403930131,0.402556486993506
1907,791.573328610578,752.992916801848,32.5936298788573,5.42498346971378,0.00126352566170871,0.0,0.560534934497816,0.455423948572843
1908,760.285662279298,719.232853380551,35.1508342818026,5.37,0.0314969968574603,0.0,0.500477620087336,0.434157703261034
1909,791.803284624245,748.037520281272,36.673592250655,6.41999942987457,0.0315613087314052,0.0,0.64061135371179,0.448809279936315
1910,830.602046984443,783.794157832397,39.3303231195879,6.8,0.0369546787456433,0.0,0.64061135371179,0.467372019619335
1911,843.367391970489,793.97623545731,41.7111404715888,7.01901021400778,0.0404135786740636,0.0,0.620592248908297,0.471160552784257
1912,886.04723870674,834.731906041985,42.8984952038255,7.728,0.0482261072177282,0.0,0.64061135371179,0.491503008533241
1913,959.752449098035,901.291476813383,49.6670128746372,8.078,0.0553289514994175,0.0,0.660630458515284,0.528641783386554
1914,870.57486420968,810.919147999352,50.7700868618093,8.22501719470442,0.0400199049057627,0.0,0.620592248908297,0.476144328990846
1915,857.062372536322,793.737272468871,53.9237348578439,8.69698413978875,0.0437506113024652,0.0,0.660630458515284,0.465430104661882
1916,925.75688922419,855.756442035981,58.7362344661833,10.4740201100873,0.0494857342087528,0.0,0.740706877729257,0.499126243109428
1917,968.378362511192,891.268591142214,65.3326757509844,11.0559836310269,0.0404624236477035,0.0,0.680649563318777,0.518292426430949
1918,955.154564038051,877.699975478723,66.8743957904634,9.96700057926241,0.0326381503007731,0.0,0.58055403930131,0.50739745552886
1919,828.012929699255,742.400103145046,74.6212109593185,10.3569963201472,0.0340461306385353,0.0,0.600573144104803,0.436484905447543
1920,965.566937530535,854.971408757659,98.5372611734493,11.3770178922607,0.0406383534540975,0.0,0.64061135371179,0.504974329563445
1921,847.757676868791,729.285551038939,108.426013275805,9.55030743121701,0.035365712349628,0.0,0.460439410480349,0.439738436706443
1922,888.226703901531,756.940910747657,119.626319644689,10.9462314270598,0.0526116236110376,0.0,0.660630458515284,0.456843521332396
1923,1007.28649385575,859.637525683289,132.515776953571,14.3357277131383,0.0567566280232563,0.0,0.740706877729257,0.513592164997823
1924,1010.58325971997,861.339239249758,132.14825999572,16.2960926239192,0.0589609728479745,0.0,0.740706877729257,0.510710993683131
1925,1020.91526001329,860.718664196804,137.971760276279,17.4460789682022,3.93795417025628,0.0,0.840802401746725,0.511282930048474
1926,1003.65923373176,841.712467794308,138.231600332884,18.8713571389159,4.02302516870735,0.0,0.820783296943231,0.49804829194724
1927,1095.23673172066,918.227779719365,151.244990156801,20.7470360092902,4.21616164306298,0.0,0.800764192139738,0.538475168908431
1928,1090.69643295494,902.719821722513,154.914354042839,22.5499709611185,9.71152203632683,0.0,0.800764192139738,0.531259134436238
1929,1170.36337575393,961.754687575922,169.681917335654,28.0825042032092,10.0635215518067,0.0,0.780745087336244,0.564746213345636
1930,1080.26636373884,877.795175239845,163.699618848555,28.4454465921883,9.7055308093393,0.0,0.620592248908297,0.516405973122589
1931,965.971708194899,773.249121406192,158.438868623932,25.3513919996059,8.43184854508145,0.0,0.500477620087336,0.457378224425973
1932,871.340482825658,688.414011858792,151.749331926327,24.0771460757611,6.73964907831528,0.0,0.360343886462882,0.408525208689931
1933,917.762940106083,720.190590478948,165.832015081313,24.8136459106581,6.50628743429025,0.0,0.420401200873362,0.425984059203874
1934,997.867691221492,786.144095590193,175.676067715514,27.8248087042115,7.78229890589621,0.0,0.440420305676856,0.458480451607213
1935,1046.87296666057,818.319271050519,188.867389170903,30.3964299520816,8.74936065737216,0.0,0.540515829694323,0.476123548138228
1936,1148.45271646341,897.28828964359,205.651388230479,34.2602837995467,10.5721052264802,0.0,0.680649563318777,0.517067737936074
1937,1227.2694825466,945.943150909812,231.082548792131,38.3666378194326,11.1364381474939,0.0,0.740706877729257,0.547079276430003
1938,1154.37205603552,881.693929841749,224.584306539706,36.9798655961814,10.5133809137817,0.0,0.600573144104803,0.50960607090907
1939,1220.01492251634,937.696709307234,233.232786380266,38.5723154492186,9.73236629228354,0.0,0.780745087336244,0.53354198248301
1940,1333.15052551235,1035.8683447641,245.92441807035,41.8986984037776,8.57822366277621,0.0,0.880840611353711,0.577784739846062
1941,1364.38120259527,1060.56100189685,249.019311541742,41.8840664646053,11.8157719278809,0.0,1.10105076419214,0.586457234038694
1942,1359.85918470895,1067.28942530733,235.675785160371,45.3190346070516,10.4738888700021,0.0,1.10105076419214,0.580208843373323
1943,1385.17281663854,1071.68867895702,252.895594300716,49.9180935267717,9.48932267062457,0.0,1.18112718340611,0.586978142947348
1944,1408.97558823599,1055.97005221821,291.708477721314,53.9303564584794,6.18557465457798,0.0,1.18112718340611,0.593133916243918
1945,1170.66394387581,818.724845096678,285.442111606116,59.1425779949334,6.27337751869221,0.0,1.08103165938865,0.489537792897822
1946,1257.79121032539,883.170059926803,302.540870835837,61.0903687237576,9.90887917960125,0.0,1.08103165938865,0.5222923794557
1947,1409.71765503757,988.827326294758,340.219403911938,67.6555069820954,11.7742333509641,0.0,1.24118449781659,0.580913716619954
1948,1486.86811078085,1020.91516103108,374.086119797155,76.4530313236264,14.0925377119586,0.0,1.32126091703057,0.607477876066122
1949,1420.31531778246,968.11351318452,353.177290728591,82.0021929581382,15.8812319374147,0.0,1.14108897379913,0.574660696111947
1950,1618.51633198102,1059.41458583113,423.003699261568,96.3841201545041,18.2586276071842,20.094,1.36129912663755,0.647582116394218
1951,1741.65633601672,1115.14165081528,468.948058756746,113.586691142328,20.6784860966685,21.8000163454337,1.50143286026201,0.684847442236413
1952,1765.13657707242,1100.31884977183,496.000805233395,122.019812379822,22.037733573673,23.2979814630477,1.46139465065502,0.681448638346619
1953,1815.19793291173,1108.73084637575,528.554331706865,129.509782079486,24.4393182152415,22.2019733116841,1.76168122270742,0.687502370951976
1954,1853.03740694526,1106.65738341279,560.294674696314,136.831258010373,26.5102831527582,21.1823174983563,1.56149017467249,0.688354988502109
1955,2031.63094924495,1197.34262025653,627.282423361905,149.353116706037,29.3219622153531,26.4290117487988,1.90181495633188,0.739831601257613
1956,2163.21302380984,1257.89734202703,681.807584153882,160.270387802157,31.7924672193152,29.5234085463292,1.92183406113537,0.772299532984567
1957,2234.07335761347,1280.58915777888,712.674002199322,176.492886297497,33.4201865874841,29.0353480035656,1.86177674672489,0.781727585433653
1958,2297.26741750397,1299.61833294604,741.971945467175,192.639398101356,35.3968437540195,25.959292431887,1.68160480349345,0.787785411613282
1959,2416.67280224566,1352.11555929912,790.687023312413,206.941487110873,39.6410463417661,25.0255273386909,2.26215884279476,0.813614502980222
1960,2561.95698910899,1407.64588868555,851.745505458251,227.772683616217,42.9568302175531,24.3286606197294,7.50742051169101,0.84854551498352
1961,2569.60756999731,1349.15873547161,903.409428023111,240.734207158526,44.7994552430675,23.5312489774176,7.97449512357886,0.837450196681018
1962,2660.28579811629,1344.87622377405,971.439082352041,264.119344305905,48.1350382062524,23.4527278082998,8.26338166974888,0.850832212108271
1963,2802.06665217928,1393.85926634043,1038.36179675601,285.718420944418,50.7599277602816,24.7014703991337,8.66576997900289,0.876802318185678
1964,2954.27568172774,1422.62835737108,1120.39041091613,314.660916700558,56.2651233284888,30.7838065585684,9.54706685291497,0.904219063869041
1965,3086.95426906357,1443.38179194215,1203.6131699084,335.862141288367,59.0712996860641,35.6012040316154,9.42466220697639,0.925037662742279
1966,3237.62181333353,1460.02216763837,1298.96591335591,365.696064885291,63.5962399931122,39.4558095989839,9.8856178618647,0.950447869159121
1967,3339.89336127534,1435.97567448954,1385.1122589287,391.110487078738,65.4726274695192,52.0695770393856,10.1527362694529,0.960996453334916
1968,3522.18424445128,1451.73492554158,1508.94662868335,425.673023399114,69.6742639492012,55.6223411558745,10.5330617221611,0.993056702237069
1969,3755.94576654315,1505.92411923116,1631.84904032296,466.328040638568,73.8580369209207,66.6033928721885,11.3831365573563,1.03736630009416
1970,4066.35492284044,1555.18381626696,1855.83417768894,488.757430536907,78.6715352738751,75.803743392004,12.1042196817581,1.10038576526722
1971,4231.40139653493,1555.54884513274,1965.50918781979,527.693841719725,82.7264924054187,87.7337785708979,12.1892508863662,1.12233908541348
1972,4428.11043943136,1553.19289333251,2119.30815158172,560.108720794335,87.7022319114612,94.6782679123796,13.1201738989613,1.15171385251888
1973,4662.9620355452,1600.04534248942,2244.52087187938,601.669573651834,92.8725159223649,109.763370381259,14.0903612209382,1.18945481706655
1974,4642.75973872558,1599.5933565566,2212.33614725676,616.71524145552,92.9991988205521,106.817847654916,14.297946981231,1.1619922150881
1975,4654.13554208164,1647.22052354407,2193.55085571594,615.786029388203,92.8055954605286,91.8988617813461,12.8736761915478,1.14368038573677
1976,4909.69215774536,1708.67169156799,2330.59832094631,651.627431986548,97.2225707208924,107.921284836335,13.650857687288,1.185198596598
1977,5048.75388008006,1750.27244246677,2412.58813201324,666.445162659831,101.770325951664,104.115633768924,13.5621832196241,1.19758689351855
1978,5204.50069314456,1780.01685840423,2499.14251767054,696.272050988237,108.638151538038,106.491212361347,13.9399021821708,1.2132671293186
1979,5351.80684813502,1863.75638498945,2531.07328556969,734.136585891368,110.225467481875,98.2963809340638,14.3187432685752,1.22590888920844
1980,5318.92041733867,1912.94240950032,2442.57781265783,752.994185241575,110.881385856333,86.3689539613826,13.1556701212294,1.19687470617061
1981,5191.84082439429,1907.58370122575,2333.00897803007,762.89299256945,110.884987476813,64.7322194589792,12.7379456332243,1.1474625575465
1982,5150.40881731943,1940.94544938599,2276.85706883873,745.685585573451,110.338415741133,64.2970023391071,12.2852954410126,1.11771391649594
1983,5183.38166838679,1991.80681655373,2253.78152846252,753.688009374556,112.839855676497,58.0917150685589,13.1737432509243,1.10475480754749
1984,5362.39121716387,2088.15802859762,2272.11846547228,821.924716847452,114.963751572762,50.9696529190332,14.256601754712,1.12281726886673
1985,5543.64127336096,2238.52643549117,2271.62477465908,852.159177063751,116.20446817987,49.6848489989738,15.4415689681126,1.14026088951485
1986,5626.35458280538,2271.0599230838,2339.78505166964,831.578475059287,120.724157313871,46.4950358420541,16.7119398367244,1.13662274550653
1987,5799.6928497544,2346.73286033627,2359.2725267368,902.969106800464,125.287958676926,44.6694793448059,20.7609178591373,1.15050797230322
1988,6027.60098570334,2427.38271755408,2446.04066813669,946.348823464482,131.797463169687,50.88018245865,25.1511309197598,1.17444577731497
1989,6109.89014052626,2426.94058601441,2488.56666996185,993.870726673041,134.616384448561,41.4217482646423,24.4740251637555,1.1696470129768
1990,6203.32650043917,2375.15959969049,2522.93646277843,1038.79701631264,134.926101625822,70.6315410904834,60.8757789413133,1.16687759424599
1991,6328.08445502293,2351.64196180134,2648.3781860643,1055.69804658843,138.726168231401,74.7928785384464,58.847213799012,1.17051362640569
1992,6148.51856783496,2295.33989691795,2513.34879441995,1070.36144871634,144.479287779039,65.9818974398833,59.0072425617986,1.11940104781716
1993,6210.64055258194,2322.86561330772,2515.69965465222,1098.55513810151,150.71172892018,63.8070895980868,59.0013280022314,1.11353017960156
1994,6275.36760331097,2336.24029673591,2524.81018675399,1108.49348150487,160.872920023272,85.8872295924291,59.0634887005024,1.10857960514461
1995,6422.51173749514,2402.77050838061,2548.23442036525,1151.25299056738,170.168265321323,89.0671347713409,61.0184180892461,1.11827726398685
1996,6620.6788889356,2463.17297483619,2625.43111171952,1202.15809165345,173.682293671898,95.6356013384024,60.5988157161452,1.13656888373389
1997,6659.90876237917,2450.23170640166,2665.01613910981,1206.53626834424,180.775109817907,96.2807251114093,61.0688135941385,1.12755945004922
1998,6633.12699624945,2384.18752581318,2697.43481797334,1219.31480292297,180.15140272619,91.8375544571943,60.2008923565691,1.10786384014643
1999,6783.22261975882,2418.87910207758,2766.21783809938,1259.17094287495,189.050241730357,90.0581149098159,59.8463800667225,1.11791243285492
2000,6962.48711704335,2511.56347237717,2803.19534288586,1296.36200521982,197.598090648905,94.7268299209808,59.041375990608,1.13231444285411
2001,7015.90978373815,2526.44304916788,2824.36753283389,1308.55356025905,206.702446332473,91.6167547910117,58.2264403538497,1.12601423296539
2002,7171.63447827293,2642.23505921985,2819.92731404043,1347.53357666721,214.305374061979,88.6000447158457,59.0331095676099,1.13611718466042
2003,7551.71664554217,2870.84579152581,2893.90599564146,1396.91662061951,235.691468112766,94.0292923808349,60.3274772617785,1.18108174613473
2004,7814.54856152299,2967.37474579721,3001.8479722288,1442.28951793638,246.341292857912,93.4939506205803,63.2010820821125,1.20674003443018
2005,8082.53114064911,3151.59314983308,3031.10673133233,1474.49194063551,264.271843382344,94.9475617999425,66.1199136659005,1.23243581660347
2006,8359.2784119372,3328.08147823326,3062.50195380492,1516.64764927821,288.164492053936,94.8430603285224,69.0397782383552,1.25865901752722
2007,8606.61682051938,3489.26655159602,3071.19089043666,1572.12518111053,309.49670589955,93.6818207935301,70.8556706830925,1.27961383650445
2008,8753.87515295554,3603.09575243523,3057.34312195637,1617.55506055926,313.588420911726,91.3543730924838,70.9384240004793,1.28514279447194
2009,8608.60315041586,3560.32354768072,2990.32000964883,1578.57389855966,322.60847289313,90.1740092689547,66.6032123645708,1.24793003749405
2010,9103.68543736907,3808.44462949573,3090.41584896878,1699.76445690388,344.744261279759,93.1336435437265,67.182597177192,1.30320679553825
2011,9417.17743429787,4022.35248215634,3100.81983417719,1750.00951247298,370.863573709988,98.0596296983442,75.0724020830385,1.33140257926331
2012,9552.40729889236,4068.50089562118,3137.11056996633,1787.70094787851,380.66673787437,102.910287756948,75.5178597950261,1.33381879608216
2013,9634.73139864052,4094.29814082904,3159.8978335296,1797.99422622303,397.005529602288,105.151950587082,80.3837178694804,1.32881971267415
2014,9675.24419924693,4098.7849636206,3167.67675777245,1809.83109268942,410.064749093988,105.540294781317,83.3463412891605,1.31833035952743
2015,9662.90856188366,4003.18894007198,3229.16710109702,1846.823156469,396.05800846058,104.804856973119,82.8664988119671,1.30112188168837
2016,9666.11792468662,3912.69930006742,3264.99731214188,1897.55736103665,406.768364641113,102.082596504688,82.0129902948685,1.28650443436665
2017,9822.57038107533,3961.00277185426,3315.88752298195,1945.35959391512,411.979496076144,105.69838258184,82.6426136660057,1.29247367358288
2018,10024.6797372715,4024.63021323834,3343.11935195868,2038.81723274937,424.266237853061,111.107727436922,82.7389740351023,1.30465303732556
2019,10126.7133891408,4010.62479838767,3387.54586640688,2083.45306763865,442.99134341471,118.794552128784,83.3037611641236,1.30415676124779
2020,9586.93398573445,3893.80037691806,2991.45460296752,2064.56355600621,447.12623114862,109.458831062743,80.5303876312878,1.22267460759622
2021,10095.9978918297,4130.62267433562,3147.09915094607,2162.38542657785,462.966276348096,110.652483946458,82.2718796756207,1.27647251734603
2022,10178.4487971546,4144.6411877364,3250.44076129612,2154.1181258048,436.987867473067,109.992604959009,82.26824988516,1.27627769139782
2023,10314.2927704762,4203.38960826253,3332.10561236593,2156.14034946763,428.314869910334,112.155989974021,82.1863404957819,1.2820252936662
