# Global Carbon Budget 2021 — National_Carbon_Emissions_2021v1.0.xlsx  — Consumption Emissions
#
# Consumption emissions
# All values in million tonnes of carbon per year. For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# CIte as: Updated from Peters, GP, Minx, JC, Weber, CL and Edenhofer, O 2011. Growth in emission transfers via international trade from 1990 to 2008. Proceedings of the National Academy of Sciences 108, 8903-8908. http://www.pnas.org/content/108/21/8903.abstract
# For an explanation of issues around consumption emissions, see: Peters, GP, Davis, SJ and Andrew, R 2012. A synthesis of carbon in international trade. Biogeosciences, 9, 3247-3276. http://www.biogeosciences.net/9/3247/2012/bg-9-3247-2012.html
# Consumption emissions are computed as in Peters et al. (2011), using 'Territorial Emissions' as reference
# MtC/yr
# Generated with openclimatedata 0.38.1 from the GCB Excel file 'National_Carbon_Emissions_2021v1.0.xlsx' from https://doi.org/10.18160/gcp-2021
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU27,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
2002,,1.38002686009191,,,,,,22.4746129127161,1.0129611950585,,87.5425966922926,27.1308366422493,8.06838890389608,,3.31604625777604,10.2138342852175,,17.3789271676415,54.0785284016652,,0.896413716241599,,,,,0.881088736581739,90.6588797186801,,0.839785801110837,11.8279123776217,0.45829805787108,,0.711269937466647,154.530441111129,,,,16.2258593737219,934.58076635244,17.2303498526928,,,,4.19554870306191,1.39321870690263,6.99744533247346,,,3.12444183862523,33.1754410082658,,,18.1370947725013,,,6.09642880598897,8.12440769441762,33.5061111972787,2.48702601991174,,,5.24376617211763,1.61002954973513,,,,21.0514486343976,141.473061102976,,,,,1.36046231330171,288.767240283773,2.65926154808758,30.6541339156245,,,,4.31036339850054,0.443,,,,2.61721373035721,28.3019865534321,20.831902363833,,256.618033537613,77.4954361662369,,15.7381278416752,92.9831433500251,18.1176901938739,161.009088804793,2.24704921796115,408.844183408673,5.9532227668854,34.4317326738928,1.98979005227986,,,11.4560061568462,1.26123356000812,0.499829406905338,3.19383924506978,,,,,,5.65688636177477,2.46310641573743,,,0.456161477118563,0.552114623269803,34.6186783994717,,,1.08311699247539,,,,1.18114854317903,,122.728564640183,2.01218630159995,,,12.9282168674813,1.18567123489297,,0.413138607032884,,1.02464276516712,41.4021839604144,,9.71556782008565,1.3605025152638,,19.6583044923726,,,,6.37232566310407,33.0530177586391,,1.63570177004843,,1.32702855039352,9.00963651977968,23.5020630591041,2.52812345142073,77.1980455272685,21.996595759684,6.48864622148566,1.2464539540055,141.746991015123,,,,,23.7710036335036,307.896253152099,0.141613843197747,,,,,,64.8538385667675,1.85216591456506,,,,27.7650551787755,12.2862499275779,5.1234150269815,,,67.1274240682127,98.813127237487,4.73517926140743,,,,,,22.0218421682799,26.3375649647351,,64.5162761320015,,43.8084169707825,,0.522060829220402,,4.89732654485536,6.03225369959857,64.0263907108958,,,,0.66502357073257,68.1071955118847,26.5870948658529,190.453677370324,1.57635782866476,1715.52351978829,1.73673186004918,,,28.5756917256908,17.3108347573133,,,1.08407630296622,3.33439019305091,4130.97688455176,2757.53149091421,4065.47250139191,2822.13653059483,1337.7061137867,204.154447443823,2220.02628121056,45.3904793381832,1799.07728122119,327.608801026583,1993.41077984141,99.7277801422465,199.093271544324,217.428716040652,-2.55795384873636e-13,7105.85523388138
2003,,1.47847864966185,,,,,,29.4844965329997,1.15750235966353,,91.2254247967254,27.5117686826864,9.15686935938613,,3.08019728905295,12.5704368707561,,16.7785455716352,53.5791489200707,,1.05526637293759,,,,,3.3412511461104,89.0562338907404,,1.22433165535367,12.6639278625828,0.521660397421804,,1.28495468947013,148.952357763229,,,,15.2050821034333,1045.60119795932,16.2714555300992,,,,3.16787920946824,1.87866192395649,7.52977372563172,,,2.75196949767164,32.7171972106868,,,18.6326483870415,,,5.65979202104697,8.16985360574144,37.8789269656533,2.56041442095097,,,5.66593897672172,1.84290412288763,,,,23.7373040383509,141.875128398155,,,,,1.56903060220854,290.745438404142,2.95635627488019,26.758594920671,,,,3.80333282265467,0.464,,,,2.49291609135242,26.5635733814883,22.2380849289156,,270.305623912282,85.4007537057473,,17.3595291465104,110.270702560949,21.0102580475451,160.828725100447,2.90173513796348,412.848818694039,5.90196257066872,37.0049890985377,2.58573756011838,,,14.1166141796016,1.65461535349734,0.489182281380369,3.96403727635476,,,,,,5.46379171743752,2.99853954409512,,,0.805289195992782,0.526734739886258,36.2263066743696,,,1.43816940206427,,,,1.28196983274661,,128.88423915549,2.25534532824099,,,11.3526800630295,1.18355279614262,,1.13567923893551,,1.3743811421248,51.5723833800556,,10.2967505538065,1.55299066657781,,21.2608902396655,,12.2905223245364,,7.82180625765639,33.0798132547634,,0.0538214168605159,,1.45052410276059,8.06831614503716,24.9255677670359,2.53923650404618,77.0236559744722,21.1184957615574,6.28076129158413,1.44322534753737,145.327347153737,,,,,25.2372967243761,327.270404947726,0.138947294366641,,,,,,83.4282337748035,1.67419699023456,,,,29.7654715111315,11.9411276522648,5.1131569201403,,,76.3918620974594,98.9103334700774,4.57719764343038,,,,,,23.5603307464462,29.9315957700753,,67.9728318468,,50.0429629236126,,0.717488827286679,,5.42566753957184,5.64577885169903,68.3278517182945,,,,0.783836054128149,62.095494807998,35.2194265262514,194.767740809825,1.71714123458536,1741.36313874216,1.79330849480018,,,37.2851062936797,23.0558954854453,,,1.07224609323052,2.75927261453166,4200.82412933352,3040.58031186595,4134.31865819641,3106.05026074956,1360.17446385382,230.390695460524,2392.52882826607,45.6446778907858,1841.61345146926,394.312724557492,2021.95344205594,104.35321890778,210.601665756981,226.880902027272,-2.1316282072803e-12,7468.20556744195
2004,,1.42746572549212,,,,,,34.564067920629,1.17894731379948,,94.8128058179014,28.3123899257604,9.84579665436227,,3.01446568284877,12.9926455030826,,17.452037652312,59.4938336472754,,0.997966748154904,,,,,2.47216693210359,92.3989907835794,,1.1551556645451,12.4486820077615,0.638199968891105,,1.32799693851249,153.49763188725,,,,15.9298897060537,1180.24752860596,15.8264148917377,,,,3.32152614251724,2.03804551377044,7.43435464219316,,,2.50438297265745,31.2800554664392,,,18.9766682350345,,,4.75531994695377,8.61735077702645,35.5775203023231,2.4627055754285,,,5.02887856924384,1.89614976653084,,,,24.5585025733234,148.960124898788,,,,,1.83475658737082,292.04916789485,3.24924847844652,26.14838174663,,,,3.99808642636536,0.481,,,,2.48471771699999,23.8857759164972,21.2419640418347,,287.677600188166,85.7806955871696,,18.3211517797398,115.901638579682,20.0436673778536,167.479572853893,3.10541811760849,411.993490075611,6.70771450683472,38.12824148403,2.89865951827463,,,14.6027014927381,1.82160654527153,0.514209311619708,3.88133088212607,,,,,,5.34700226888282,3.59440409413435,,,0.665831047816006,0.505131304371055,38.7024887385499,,,0.976594411862543,,,,1.3384778408487,,126.936684926893,2.28358496713947,,,12.8290854665441,1.13386581687456,,1.45786736495714,,1.16511563293579,51.8015057608155,,10.7955020361998,1.51924037509857,,23.0461692958585,,12.0105632007021,,6.51133989345322,37.0268932329244,,0.224991845008304,,1.53539847031758,9.00271634112088,24.5926454341118,2.46777625473292,78.64941456146,22.3856664401853,6.12769444929874,1.39627220890575,146.47785302409,,,,,25.9741260539721,330.835274887732,0.140765027088275,,,,,,96.7957402289771,1.74180720620004,,,,31.0225840366138,11.9958110750512,5.10616120746243,,,88.0796630976338,106.935611526499,4.8954373481561,,,,,,23.9699297740182,30.1468444281452,,76.2064742743635,,55.947562765716,,0.72365580381115,,5.12375443591718,5.87403203682595,74.9412518859566,,,,0.815451534221482,58.8339981725331,39.768831805434,200.896574619581,1.85015692038438,1790.47813493022,2.095622872247,,,30.1533761027595,25.7695624848839,,,1.01280327165555,2.62123371701209,4296.7893500085,3268.96598893166,4235.2500899889,3329.39141092601,1398.31788928928,244.408364812024,2570.39491898664,43.1624679685627,1883.18431160346,430.892656133356,2071.58786656288,108.321719134558,213.801033738681,246.619174608706,-2.21689333557151e-12,7812.29339496453
2005,,1.56178137853201,,,,,,36.7220287817125,1.46962313922727,,93.5075547214749,28.9705954641737,9.43916511903252,,3.51354846581542,13.3583334181191,,16.423591115729,58.4152362355227,,1.30090832550926,,,,,2.0566318994471,96.2329589690092,,1.14339438906605,12.9474232020134,0.442261017147407,,1.65388126630073,157.325511792423,,,,17.1671733482079,1297.52268139077,17.7986050297337,,,,3.60751182896271,2.26619026570565,7.82835583851823,,,2.63702546570136,29.882972585963,,,18.3572976190204,,,5.62642094021064,9.05051348560568,41.7063435113561,2.42977650118193,,,5.18183538741266,2.11866240195001,,,,22.272556306962,147.978746877274,,,,,2.10136822674901,286.566772017202,3.35364358282825,26.5083342720401,,,,4.45890605628221,0.498,,,,2.56685351568971,26.5814920261678,21.2298928143643,,299.074761452631,87.5949501734622,,19.3257370060789,118.39938600664,19.7420001633501,167.219281607337,3.40561977276525,416.274728804296,7.3777092753439,42.2801385558881,3.34644810001648,,,15.8314985649549,2.17932885851627,0.534143480619694,3.59020188993339,,,,,,5.46065936328505,3.97327911055352,,,0.903855420135224,0.53077059145229,41.1673600782099,,,1.19209329868171,,,,1.25333321736626,,138.235176016408,2.37702775778271,,,13.7848201159978,1.29242728930659,,1.42932203453704,,1.24481591684955,52.3635499247114,,11.4669025208972,1.54614507564452,,25.1795078650098,,12.3569944468749,,6.93632090901856,40.1821304784628,,-0.322663332064006,,1.5123624823338,10.1831716217529,25.4945063449089,2.62147580618898,78.6613028347465,23.4189564175535,7.77225705207528,1.43157388520536,156.865732861863,,,,,28.4992821323275,337.266277824159,0.140344611552834,,,,,,97.8468750699711,1.92495638538421,,,,37.4823546191582,12.1395911519577,5.24928638341499,,,82.3718346821238,113.729772242228,5.22537056479936,,,,,,23.5659204240839,30.5504231472466,,75.4723923358169,,59.6199054433324,,0.881817205486856,,5.05455387639403,5.75007302518592,82.2708093040152,,,,0.955548486672534,66.7638934053408,44.7545149844632,198.320619377434,2.25141683651925,1800.29321313435,2.27412922451781,,,32.1052330958502,27.7010473999704,,,1.06155444515636,2.76905230103096,4328.70114990193,3492.71465792999,4279.38775632144,3540.78985989173,1397.65822141198,254.174705625492,2742.04876345769,46.2841495566817,1894.8756733176,452.274874694717,2096.5569303406,107.949967991598,227.22871219648,256.97430155187,-3.12638803734444e-12,8078.3377088779
2006,,1.47869392513936,,,,,,40.8296248055836,1.45723798871631,,98.6796064025699,29.5425137968079,10.8542098710333,,3.01854108142929,14.2519638725201,,18.3967486027147,60.9859135019226,,1.6752976497145,,,,,2.06381819571569,99.6703511835242,,1.23703249352779,13.8618394387497,0.491962104865475,,1.83917135992122,154.644676825488,,,,18.0967984671858,1378.92087417052,19.0460887311639,,,,3.14207986368227,2.25827553881398,8.76145078357905,,,2.57568376658328,32.6229729675021,,,20.0689180763167,,,5.78725853248924,9.16056784645537,43.3300756808255,2.54489678916985,,,5.48077011601741,2.33626539119038,,,,25.7044820343152,145.107663049309,,,,,2.44715485042206,294.383734895484,3.7983612307271,27.6362269434942,,,,4.60792855185241,0.516,,,,2.66776687228396,27.849502317454,22.6023813916235,,322.038095642483,89.8483959309188,,19.2270781700002,127.909763389107,21.0384441975615,172.94107979713,3.96705879331454,409.707234977027,7.13250289486482,50.0954042714996,3.8336300149462,,,16.9827661807312,2.90065379563943,0.695150031767282,4.15930073413222,,,,,,6.33755896635648,4.70745663630319,,,0.77401605878198,0.530786432158089,41.6122936243561,,,1.4118833812234,,,,1.41390345324179,,142.267472860263,2.69942513003897,,,14.4268906783874,1.68677872697325,,1.47014854919704,,1.15416193925475,59.7921084927969,,10.9120708903899,1.59042642188039,,19.7439445023389,,13.1797300017155,,9.69278539558925,42.3961591225352,,-0.385066331545012,,1.67348049134988,8.81084215921911,23.539892245525,2.70509100547439,83.5049513120552,21.8904973884093,8.4444348856349,1.45592821767549,165.341015042423,,,,,31.944186665256,342.209472237376,0.140398471615721,,,,,,111.291148300742,1.75104246477877,,,,45.3880446372868,13.068438676799,5.762821911425,,,89.0753377611159,116.825988795761,5.02448941399668,,,,,,24.2585517114972,29.7315947176726,,75.7312927480317,,58.5045794451752,,0.938899912056881,,3.69166524689059,6.00083248557285,87.1170097585938,,,,1.16587488018066,69.7989539828135,47.2432671157446,202.482600338682,2.5957650081166,1799.99243076119,2.4632257780776,,,29.7047501344531,29.9499722952954,,,1.27803030614618,2.8565620630677,4383.85173252918,3690.89484254952,4339.30523490573,3734.10686503176,1448.88760295595,263.497544883333,2875.7085963562,46.5676001592211,1956.04840108484,488.350429205974,2097.85373547681,112.762483557434,233.937179076534,271.325137866883,1.19371179607697e-12,8345.99644639191
2007,,1.47555830370752,,,,,,42.4796783169822,2.0236515845454,,101.698233017757,28.0534862390019,8.52326339795054,,4.04104211044071,15.2644750444455,,19.2509235596458,61.7654281437172,,1.7301677591958,,,,,2.66749690106416,108.584252230982,,1.85466529732471,14.2797347845586,0.600489479697105,,2.0037987563152,163.667396940314,,,,19.2464191567907,1496.03297910678,19.3079306506549,,,,3.56740936501446,2.11286596682058,8.54657880167447,,,2.94712485131265,34.0292930384354,,,19.080058304651,,,6.54375773553193,10.4340038910581,46.4363407539121,2.57206813231246,,,5.78241816090592,2.32291564397331,,,,25.6681336211903,150.039509774346,,,,,2.61124961161492,278.852829067254,4.10414061601984,26.9516305443627,,,,4.59950047234858,0.537,,,,2.89230817947882,23.6066917699838,22.1725494011343,,348.634526184909,101.049383810372,,18.9144724997243,135.667924438879,21.2641931386173,170.665484877985,3.95133219304457,414.056459517888,7.09719654422117,52.3100129621573,3.94618994491565,,,18.7490570059813,2.02656055182148,0.754403087080272,4.61767322433389,,,,,,6.63208514242956,3.00359150258486,,,0.880487854881321,0.532027258711829,42.9955331591644,,,1.02756192683619,,,,1.34551968764554,,137.191921912901,3.26962916889368,,,15.0438042543514,2.05034395633016,,1.67621222315219,,1.26174167461219,49.4536835403161,,11.1095519489553,1.63883433692325,,23.5927105001385,,14.4973658078481,,10.7871689660274,44.7420113280198,,0.236794608746042,,1.76577107115355,10.2794985099048,24.8889409856151,2.93060924440398,86.3276064112728,20.5055774773684,9.41286859726016,1.66918399338126,171.338964693002,,,,,29.4828396935661,362.334279319538,0.147974048240087,,,,,,102.090013174693,1.8763868505648,,,,29.7537702521529,13.2233577390432,5.92515480030705,,,89.7954863021142,119.585234378849,5.03916907812593,,,,,,24.8782773195177,31.5854385540038,,77.5622118436918,,58.8280720237238,,1.30034582144513,,5.35831031237464,5.94642461408024,98.8445730717226,,,,1.20060643299807,74.8543496008279,55.43211950328,204.518141881441,2.46804232285097,1806.43874702976,2.422548433111,,,31.5235315779266,32.0682326380287,,,1.40916769376136,2.9564316471557,4414.49954056714,3892.90664861776,4360.33518351297,3945.76811721166,1428.38293834644,277.63581611345,3031.37758602995,46.7286333543848,1968.41428987631,509.082966488666,2108.09863046264,115.580161755095,250.485105104404,287.058375499103,-7.7875483839307e-12,8594.39010501234
2008,,1.65744449257646,,,,,,46.5831122456321,1.82195093280802,,100.351270169188,27.6368239939435,9.59457807697231,,4.56360526539776,15.5483876220475,,20.9336063404173,57.0709931762297,,1.95646144770303,,,,,3.26400269003112,120.801919425361,,1.89516068912016,14.5264373243522,0.66899101229137,,2.19910498662405,159.336244228614,,,,21.4036875848245,1631.82141835739,20.965446694323,,,,3.64538630260173,2.31660758121296,8.46014095479999,,,3.34497822572325,34.9722226327962,,,18.3649405231718,,,6.95099975356299,9.54964620174312,49.9095893966217,2.54710723217691,,,4.87267029696994,2.73348516537586,,,,23.3245525015972,146.978437981432,,,,,2.49471868732299,276.029847488621,4.08096805335062,27.1855423611328,,,,4.41606819067694,0.545,,,,2.93008531521719,25.8426088176349,22.2144749221682,,372.23570575648,100.672004219657,,17.2702684181503,139.148941456186,22.6633275014869,170.263256553266,3.85137142126722,405.860255344572,7.49356930957751,49.4315065870196,4.13639000680134,,,20.0664231327965,2.1870320710709,0.884752255966591,4.46066137051344,,,,,,6.34378603401609,7.08607889802837,,,1.09350563973603,0.654838490958279,48.190556563916,,,1.64536248641982,,,,1.45311605863972,,141.589915401739,3.52407790788552,,,16.3687387244286,2.37550447021602,,2.0085089849894,,1.50331626969823,50.0967471006796,,11.2344621607319,1.53208718597467,,24.1937418129352,,13.8162611948462,,11.185563130879,45.0111482174637,,1.46364245774731,,2.21815362393918,13.430307014839,27.3714859935273,3.23892875620492,87.198456286146,19.9864938615607,10.8370111944294,1.82789204933319,173.651636779137,,,,,29.9837492084272,366.940140474482,0.144054585152838,,,,,,113.640021400639,1.94346425248372,,,,32.3529609031995,14.182123510254,6.15083657118634,,,89.6319072194847,111.146187764795,5.5340268988255,,,,,,23.8745971929659,32.3636265671102,,73.6745023449448,,61.4853165027048,,1.07993430091196,,5.44666628671537,6.57844275125113,97.4152538940115,,,,1.3153754270474,75.2156237257342,66.7259700531538,193.967275482591,2.98792223850225,1722.98946782091,3.04244045447754,,,36.0754673384075,36.4763518909624,,,1.89457010853013,2.53672089888437,4292.95748687395,4168.00531483244,4242.54823616486,4217.21203276357,1400.17780216714,292.608117027255,3205.04944376938,49.1530034910622,1949.39192965212,545.203007214303,2024.70398919815,115.834867021762,279.001063614843,290.685904590247,-1.08002495835535e-12,8751.57598366536
2009,,1.69120514246752,,,,,,43.7839980511731,1.59492919169265,,104.820132492043,25.3224183351153,8.60871803798141,,5.03245490735171,16.9638115865464,,14.7973799189407,48.5114603775931,,1.84721204062701,,,,,1.44370414488347,111.116634350894,,1.75351298632402,12.0328892309528,0.75896202297447,,2.229133890709,153.184012152213,,,,17.8400719585381,1836.54410818629,21.1791659869644,,,,3.10136100661996,2.06474507990414,7.3257744083929,,,3.59116621090397,30.9913568315558,,,16.9800222076482,,,6.38157921806587,10.236182593669,54.0956142691041,2.22856403832732,,,4.10684862966409,3.06671152424203,,,,19.7350093852123,137.305988142482,,,,,2.1034762980868,254.189517189224,3.51777476107661,30.3891108563671,,,,4.21362764529968,0.576,,,,2.68833783464312,23.2182520161494,18.4502703579642,,420.220684525317,110.242536141818,,14.1830225783335,143.790775666467,20.8549814529152,150.151664849951,2.42074989228678,372.038745142724,8.0859163903857,45.8543281574138,5.0323116863342,,,19.8193558291866,3.48472461091875,1.0847354631328,3.55999298829807,,,,,,5.39711641152804,7.19125663006405,,,1.0087390545692,0.730542991177948,46.3119420369609,,,1.57651862162679,,,,1.37632036565487,,135.057151216043,3.74855125272649,,,15.5600891136624,2.66166455818246,,1.13868379431144,,2.02620903922656,48.4444602504298,,9.95836688760308,1.51345059229354,,22.2634611032313,,13.3015987953248,,11.6740139838835,44.639352866187,,4.82731592379743,,1.98720030152553,14.1661616971966,26.2129484297973,3.67711479126932,82.7944021985125,18.2228643547813,12.4323046373453,2.12983676209072,158.140316098556,,,,,23.6472300503033,348.933086111515,0.152362588121129,,,,,,125.226327148278,1.831494248046,,,,30.439669099395,12.7227110185495,5.41738002328243,,,95.5389118684422,95.5317628433506,5.42255357546888,,,,,,20.3412543429058,30.142185139401,,66.7029287408713,,61.3916933253742,,1.18985600532361,,8.04236824936177,6.3806604754865,91.1807415776958,,,,1.49644311666976,64.0822248449746,53.4615063342464,179.231016708384,2.93655363412466,1581.73708721666,2.80231872762673,,,45.3053821191547,39.1596036098138,,,1.65120917191872,2.20286928229941,3951.29949717897,4395.97632518533,3908.46918824108,4437.88137692755,1270.01871162498,305.88766075517,3394.86676457844,52.5830767460467,1776.57285229091,553.733203643662,1870.46703896989,119.529444146382,273.619152844609,278.203497099001,7.16227077646181e-12,8625.37996156615
2010,,1.65997017962611,,,,,,47.7636854563785,1.49658390903419,,104.654114685857,26.8946733209605,8.23113658122504,,5.31523645870774,19.2477250922827,,16.5039694670398,52.6154330571447,,1.94991432141688,,,,,1.85186807637142,132.36157013646,,1.77654888153875,11.6931701473288,0.775680484110935,,2.72401323377888,162.869407439638,,,,20.2792786371189,1991.74946880495,23.0038615234963,,,,3.37885586248579,2.20789029859481,6.90864462014321,,,3.64900918482342,32.6477948055394,,,17.1438578944454,,,6.71257500316776,11.5426765466128,55.2632555648834,2.30189816109534,,,4.81780456823301,2.71176521532069,,,,22.7026469882836,138.452565706079,,,,,2.24385557410501,266.904065417881,4.0303450055216,26.6726446518549,,,,4.35909490748822,0.678,,,,2.78101398754798,24.8954910585234,18.9740709315566,,433.595773818361,123.85984035196,,13.2672520106849,150.332048466256,22.5764320299498,158.111060548577,2.61592562573534,390.718780889019,7.4975181317893,42.9852054433401,4.88547326017606,,,20.4357874471455,3.24582527656628,1.20075897942479,3.62246638758606,,,,,,5.43623144893823,6.87835657273551,,,0.929650649825478,0.737821002057892,52.4244232601675,,,1.48551404262669,,,,1.38552672490331,,136.210706311841,4.00284375452612,,,16.3843788730879,2.49727137344606,,1.07396972984283,,2.61513501736386,50.3249922062914,,10.0812072416744,1.61299595794221,,25.8355142640216,,13.9133639890111,,11.1035286896323,44.3249703364839,,6.88494502442974,,2.42328116222711,16.609879035711,28.6686045039832,3.84266228743897,87.6242271540485,17.6862945201132,11.6150895629725,2.17529651782125,177.492672270044,,,,,23.3606611855729,368.124832423281,0.156494790227185,,,,,,139.005754265252,2.21729421635778,,,,31.5833973479553,13.3048137330187,5.7602525095176,,,90.0459565573975,93.7559504957758,5.78819284737093,,,,,,23.5712822352102,29.8884758972569,,75.5738234772712,,68.1440264539915,,1.27638434782104,,7.7583669225649,6.97105805749844,99.3022899188623,,,,1.64492928637207,66.8325715854723,56.216349862064,186.289764856781,3.22023047553906,1637.0531932278,2.81480383992087,,,43.6877871806215,42.8860235306828,,,1.57752484661762,2.55871784588663,4100.57613688955,4703.15757713169,4069.43972672281,4733.27477576219,1313.64685658161,306.729626645452,3647.34799223143,56.9141651005937,1843.05885611922,587.755176193492,1936.76618675178,119.047416156004,306.100459326693,295.68311410219,-3.35376171278767e-12,9099.37607538723
2011,,1.72287951054978,,,,,,49.9985552290617,1.56253554331043,,107.224628480393,27.7118914395259,8.89252812499575,,3.94579152692055,20.5663104353437,,13.7696475316507,56.0440906600863,,2.37737170294182,,,,,1.37239441938548,140.194889766579,,2.10719365833078,12.448457658144,0.740062254331233,,3.01368256380761,154.309388499591,,,,22.7664591184833,2200.69178850812,23.4934570048818,,,,3.70491362898593,2.23175711782244,7.56601241598081,,,3.22563233731598,32.381958091161,,,16.7621667474055,,,6.9033850190641,12.2783576679115,57.944484041673,2.49278873643196,,,5.32670590425241,2.83482536527312,,,,20.7344047567572,144.859664063897,,,,,2.55259228547645,267.024897820262,5.01323437176895,23.6522361218593,,,,4.77154237358114,0.708,,,,2.81049059410165,22.394836882579,18.8292700751671,,454.165110686729,137.999837498222,,12.8336294531877,150.417010954609,23.1673759518025,158.072981056792,3.01263703964796,415.880480435825,7.73383973356423,40.4061453257358,5.3456586868754,,,19.2310845771636,3.5937439525118,1.39678007772842,3.55781549487656,,,,,,6.31556748140412,2.88839020543848,,,1.00275691896073,0.700971276103903,53.7822892851645,,,1.68807631605914,,,,1.60879925750511,,140.392566800163,6.3163819009062,,,16.9982109839656,2.91827083578232,,1.03908121079837,,2.81429248901297,45.9444271492188,,10.4194124547218,1.70071718895305,,27.2623944150859,,13.9603433277547,,11.7687280088424,44.5541738084912,,4.10979838921615,,2.42635119320677,15.1876913184355,29.3752805314517,4.29196351053435,88.3455334543138,17.047787431493,9.96134581574944,2.30210160226128,184.274098749975,,,,,24.7267168630996,387.781257910052,0.176588973799127,,,,,,133.334604609425,2.5108008450756,,,,30.0445650241294,13.5789514698561,6.32980758669043,,,90.4770674581395,91.9174881102992,7.11737254855543,,,,,,22.6344085315596,33.2610693299087,,74.428469812917,,70.4528609002592,,1.26261931397006,,6.50997178719103,6.71549852129109,105.497183874597,,,,1.70650137450126,71.4281358790361,62.0108799782823,172.01165205927,3.9324479482792,1621.86211513123,3.26235662632163,,,42.3944638898525,45.551593136547,,,2.02111285336636,2.94492334415871,4116.62632582377,4987.21893474254,4077.94746434294,5024.94521395011,1296.89460833939,315.095720784612,3932.61580335326,52.6460563026881,1850.18040969181,595.22810837593,1917.28817149334,122.739273281441,318.051717283235,302.634348905886,-4.32009983342141e-12,9406.4170703451
