# Global Carbon Budget 2021 — Fossil Emissions by Category
#
# Fossil fuel and cement production emissions by fuel type
# All values in million tonnes of carbon per year (MtC/yr), except the per capita emissions which are in tonnes of carbon per person per year (tC/person/yr). For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# Methods: Full details of the method are described in Friedlingstein et al (2021) and Andrew and Peters (2021)
# The uncertainty for the global estimates is about ±5 % for a ± 1 sigma confidence level.
# Cite as: Friedlingstein et al (2021; see summary tab)
#
# MtC/yr
#
#
# Generated with openclimatedata 0.34.1 from the GCB Excel file from https://doi.org/10.18160/gcp-2021
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil.emissions.excluding.carbonation,Coal,Oil,Gas,Cement.emission,Flaring,Other,Per.Capita
2001,6945.18271965216,2473.29058434944,2830.47370147233,1305.5895027777,204.116011608601,73.8584993757857,57.8544200682936,1.11611754318594
2002,7105.85523388138,2580.48780476851,2829.36036137739,1343.99715675753,215.271393156964,77.9958180751253,58.7426997458572,1.12759615776279
2003,7468.20556744195,2797.59424958558,2909.71456933262,1391.20224283679,231.356175425466,78.3863699992228,59.9519602622679,1.17034773855049
2004,7812.29339496453,2973.88518729537,3005.44475612034,1437.93790630011,247.50112139926,84.6693018961736,62.8551219532757,1.20911634036839
2005,8078.3377088779,3157.6146022531,3029.93210150584,1472.48067633102,262.107731212608,90.349454135282,65.8531434400526,1.2348597550434
2006,8345.99644639191,3335.58615633391,3058.30290766764,1506.72629024928,285.880396360713,90.6955210455993,68.8051747347655,1.26005495219022
2007,8594.39010501234,3496.37925776863,3068.40915935381,1557.61661647874,306.419103541773,94.8211446789405,70.7448231904454,1.2816072964548
2008,8751.57598366536,3611.93163069035,3056.26021104075,1603.10363242986,310.800019824458,98.7168846768172,70.7636050031342,1.28906490818308
2009,8625.37996156615,3566.22016843111,3001.04559203014,1572.39731802862,319.42737418928,100.048119043416,66.2413898435795,1.25500833141155
2010,9099.37607538723,3812.845442795,3085.03233811931,1694.0915909941,340.541000108488,99.8933668262899,66.9723365440512,1.30797855381345
2011,9406.4170703451,4034.02256941932,3093.36399114544,1741.0432291364,366.617889750977,96.3993382642193,74.9700526287514,1.33591215754537
2012,9544.38999526921,4080.00323302063,3137.59566480745,1776.3963623601,376.051647389757,99.1133971910354,75.2296905002348,1.33940784372625
2013,9628.74025421371,4105.43131521457,3161.26273889145,1788.66615744172,392.678572175391,100.630246790291,80.0712237002855,1.33536242792363
2014,9697.48695528872,4110.89568271354,3173.9435455406,1818.08062444279,407.710254166096,103.87734303154,82.9795053941576,1.32928039027773
2015,9687.13736354912,4016.83053928078,3241.93157213456,1852.43697043505,392.277259126689,101.348422014687,82.3126005573463,1.31265632118199
2016,9675.21246881669,3919.24557952294,3263.28895434334,1901.94415051708,403.590731476916,105.538480178321,81.6045727780869,1.29624650159132
2017,9804.33475202988,3944.63452797766,3310.11819935106,1942.81604156505,409.523067281019,115.081706948183,82.161208906915,1.29895575016062
2018,10000.8134526483,4016.81374856638,3326.23842517795,2035.76330121009,427.492469485771,112.193630453713,82.3118777543961,1.3105352039737
2019,10016.1429679209,3977.22241837291,3336.99319091948,2061.8595780995,438.858486469545,118.416030421038,82.7932636384159,1.29852653022846
2020,9499.95777827836,3814.50209649517,3021.25448314111,2020.57361318758,443.821532521408,118.502253029523,81.3037999035641,1.21875600594367
